W	2022-05-18 21:22:43	39.072334000	-106.363982000	9328.1		\
W	2022-05-18 21:22:43	39.072309000	-106.364282000	9330.1		\
W	2022-05-18 21:22:43	39.072226000	-106.364602000	9330.1		\
W	2022-05-18 21:22:43	39.072184000	-106.364768000	9327.1		\
W	2022-05-18 21:22:43	39.072014000	-106.364960000	9322.5		\
W	2022-05-18 21:22:43	39.071844000	-106.365148000	9320.9		\
W	2022-05-18 21:22:43	39.071665000	-106.365361000	9324.1		\
W	2022-05-18 21:22:43	39.071624000	-106.365458000	9326.4		\
W	2022-05-18 21:22:43	39.071584000	-106.365603000	9330.1		\
W	2022-05-18 21:22:43	39.071574000	-106.365800000	9334.3		\
W	2022-05-18 21:22:43	39.071636000	-106.366035000	9337.3		\
W	2022-05-18 21:22:43	39.071699000	-106.366366000	9342.2		\
W	2022-05-18 21:22:43	39.071711000	-106.366644000	9341.9		\
W	2022-05-18 21:22:43	39.071645000	-106.367019000	9348.1		\
W	2022-05-18 21:22:43	39.071641000	-106.367542000	9331.7		\
W	2022-05-18 21:22:43	39.071574000	-106.367820000	9334.6		\
W	2022-05-18 21:22:43	39.071504000	-106.368189000	9334.0		\
W	2022-05-18 21:22:43	39.071491000	-106.368350000	9331.0		\
W	2022-05-18 21:22:43	39.071488000	-106.368498000	9328.1		\
W	2022-05-18 21:22:43	39.071487000	-106.368713000	9326.4		\
W	2022-05-18 21:22:43	39.071387000	-106.369055000	9332.7		\
W	2022-05-18 21:22:43	39.071209000	-106.369430000	9335.0		\
W	2022-05-18 21:22:43	39.071055000	-106.369761000	9331.7		\
W	2022-05-18 21:22:43	39.070840000	-106.370296000	9326.8		\
W	2022-05-18 21:22:43	39.070702000	-106.370670000	9319.6		\
W	2022-05-18 21:22:43	39.070649000	-106.370894000	9318.2		\
W	2022-05-18 21:22:43	39.070640000	-106.371295000	9317.3		\
W	2022-05-18 21:22:43	39.070599000	-106.371643000	9306.8		\
W	2022-05-18 21:22:43	39.070433000	-106.372124000	9296.9		\
W	2022-05-18 21:22:43	39.070329000	-106.372418000	9289.0		\
W	2022-05-18 21:22:43	39.070263000	-106.372642000	9282.2		\
W	2022-05-18 21:22:43	39.070167000	-106.372856000	9278.2		\
W	2022-05-18 21:22:43	39.070080000	-106.372958000	9280.2		\
W	2022-05-18 21:22:43	39.069960000	-106.373241000	9273.0		\
W	2022-05-18 21:22:43	39.069823000	-106.373482000	9270.0		\
W	2022-05-18 21:22:43	39.069652000	-106.373647000	9273.0		\
W	2022-05-18 21:22:43	39.069225000	-106.373888000	9267.7		\
W	2022-05-18 21:22:43	39.068963000	-106.374054000	9273.6		\
W	2022-05-18 21:22:43	39.068864000	-106.374230000	9275.3		\
W	2022-05-18 21:22:43	39.068453000	-106.374631000	9287.7		\
W	2022-05-18 21:22:43	39.068096000	-106.374957000	9307.1		\
W	2022-05-18 21:22:43	39.067938000	-106.375101000	9318.6		\
W	2022-05-18 21:22:43	39.067876000	-106.375203000	9322.5		\
W	2022-05-18 21:22:43	39.067839000	-106.375422000	9318.6		\
W	2022-05-18 21:22:43	39.067918000	-106.375748000	9309.4		\
W	2022-05-18 21:22:43	39.067947000	-106.376085000	9317.6		\
W	2022-05-18 21:22:43	39.067938000	-106.376534000	9320.5		\
W	2022-05-18 21:22:43	39.067955000	-106.376668000	9319.2		\
W	2022-05-18 21:22:43	39.067926000	-106.376737000	9321.2		\
W	2022-05-18 21:22:43	39.067929000	-106.376835000	9320.5		\
W	2022-05-18 21:22:43	39.067905000	-106.376999000	9322.8		\
W	2022-05-18 21:22:43	39.067864000	-106.377192000	9328.4		\
W	2022-05-18 21:22:43	39.067764000	-106.377315000	9331.0		\
W	2022-05-18 21:22:43	39.067619000	-106.377475000	9325.5		\
W	2022-05-18 21:22:43	39.067407000	-106.377903000	9304.1		\
W	2022-05-18 21:22:43	39.067262000	-106.378271000	9313.3		\
W	2022-05-18 21:22:43	39.067158000	-106.378672000	9315.0		\
W	2022-05-18 21:22:43	39.067025000	-106.379036000	9294.9		\
W	2022-05-18 21:22:43	39.066818000	-106.379346000	9277.6		\
W	2022-05-18 21:22:43	39.066689000	-106.379448000	9276.9		\
W	2022-05-18 21:22:43	39.066378000	-106.379624000	9274.9		\
W	2022-05-18 21:22:43	39.066125000	-106.379832000	9283.1		\
W	2022-05-18 21:22:43	39.066013000	-106.379950000	9284.1		\
W	2022-05-18 21:22:43	39.065963000	-106.380169000	9277.6		\
W	2022-05-18 21:22:43	39.065863000	-106.380602000	9278.2		\
W	2022-05-18 21:22:43	39.065768000	-106.380928000	9287.7		\
W	2022-05-18 21:22:43	39.065577000	-106.381260000	9285.4		\
W	2022-05-18 21:22:43	39.065519000	-106.381554000	9291.0		\
W	2022-05-18 21:22:43	39.065407000	-106.382088000	9318.9		\
W	2022-05-18 21:22:43	39.065340000	-106.382281000	9327.8		\
W	2022-05-18 21:22:43	39.065299000	-106.382795000	9342.2		\
W	2022-05-18 21:22:43	39.065325000	-106.383136000	9345.5		\
W	2022-05-18 21:22:43	39.065319000	-106.383484000	9347.1		\
W	2022-05-18 21:22:43	39.065195000	-106.383885000	9359.6		\
W	2022-05-18 21:22:43	39.065039000	-106.384319000	9378.6		\
W	2022-05-18 21:22:43	39.064863000	-106.384740000	9383.9		\
W	2022-05-18 21:22:43	39.064915000	-106.385007000	9366.1		\
W	2022-05-18 21:22:43	39.064809000	-106.385325000	9350.4		\
W	2022-05-18 21:22:43	39.064651000	-106.385546000	9344.2		\
W	2022-05-18 21:22:43	39.064640000	-106.385562000	9344.2		\
W	2022-05-18 21:22:43	39.064489000	-106.385816000	9348.1		\
W	2022-05-18 21:22:43	39.064339000	-106.386016000	9347.8		\
W	2022-05-18 21:22:43	39.064323000	-106.386203000	9342.8		\
W	2022-05-18 21:22:43	39.064312000	-106.386360000	9339.2		\
W	2022-05-18 21:22:43	39.064278000	-106.386590000	9336.9		\
W	2022-05-18 21:22:43	39.064248000	-106.386766000	9336.9		\
W	2022-05-18 21:22:43	39.064274000	-106.387119000	9333.7		\
W	2022-05-18 21:22:43	39.064316000	-106.387359000	9330.4		\
W	2022-05-18 21:22:43	39.064343000	-106.387555000	9326.4		\
W	2022-05-18 21:22:43	39.064316000	-106.387667000	9324.1		\
W	2022-05-18 21:22:43	39.064206000	-106.387936000	9320.2		\
W	2022-05-18 21:22:43	39.064122000	-106.388059000	9322.8		\
W	2022-05-18 21:22:43	39.064062000	-106.388245000	9327.4		\
W	2022-05-18 21:22:43	39.064073000	-106.388405000	9326.8		\
W	2022-05-18 21:22:43	39.064172000	-106.388441000	9319.2		\
W	2022-05-18 21:22:43	39.064309000	-106.388592000	9309.7		\
W	2022-05-18 21:22:43	39.064331000	-106.388759000	9303.8		\
W	2022-05-18 21:22:43	39.064358000	-106.388915000	9297.9		\
W	2022-05-18 21:22:43	39.064453000	-106.389004000	9290.7		\
W	2022-05-18 21:22:43	39.064476000	-106.389116000	9287.1		\
W	2022-05-18 21:22:43	39.064567000	-106.389400000	9283.5		\
W	2022-05-18 21:22:43	39.064571000	-106.389552000	9283.1		\
W	2022-05-18 21:22:43	39.064506000	-106.389743000	9284.8		\
W	2022-05-18 21:22:43	39.064407000	-106.390222000	9297.6		\
W	2022-05-18 21:22:43	39.064290000	-106.390545000	9294.6		\
W	2022-05-18 21:22:43	39.064107000	-106.390805000	9289.4		\
W	2022-05-18 21:22:43	39.063997000	-106.391025000	9290.0		\
W	2022-05-18 21:22:43	39.063910000	-106.391099000	9291.0		\
W	2022-05-18 21:22:43	39.063875000	-106.391187000	9293.0		\
W	2022-05-18 21:22:43	39.063864000	-106.391495000	9301.5		\
W	2022-05-18 21:22:43	39.063811000	-106.391681000	9305.8		\
W	2022-05-18 21:22:43	39.063754000	-106.391926000	9302.8		\
W	2022-05-18 21:22:43	39.063758000	-106.392180000	9294.3		\
W	2022-05-18 21:22:43	39.063739000	-106.392464000	9281.8		\
W	2022-05-18 21:22:43	39.063731000	-106.392557000	9278.2		\
W	2022-05-18 21:22:43	39.063564000	-106.392621000	9278.9		\
W	2022-05-18 21:22:43	39.063358000	-106.392704000	9283.1		\
W	2022-05-18 21:22:43	39.063218000	-106.392787000	9286.7		\
W	2022-05-18 21:22:43	39.063115000	-106.392910000	9290.4		\
W	2022-05-18 21:22:43	39.063035000	-106.393052000	9291.3		\
W	2022-05-18 21:22:43	39.062956000	-106.393385000	9292.7		\
W	2022-05-18 21:22:43	39.062887000	-106.393644000	9292.7		\
W	2022-05-18 21:22:43	39.062822000	-106.393913000	9288.1		\
W	2022-05-18 21:22:43	39.062762000	-106.394011000	9290.4		\
W	2022-05-18 21:22:43	39.062747000	-106.394183000	9294.3		\
W	2022-05-18 21:22:43	39.062739000	-106.394320000	9297.2		\
W	2022-05-18 21:22:43	39.062883000	-106.394628000	9292.7		\
W	2022-05-18 21:22:43	39.062925000	-106.394670000	9291.7		\
W	2022-05-18 21:22:43	39.063035000	-106.394780000	9289.4		\
W	2022-05-18 21:22:43	39.063218000	-106.395034000	9295.6		\
W	2022-05-18 21:22:43	39.063453000	-106.395201000	9296.9		\
W	2022-05-18 21:22:43	39.063571000	-106.395352000	9296.3		\
W	2022-05-18 21:22:43	39.063632000	-106.395377000	9294.9		\
W	2022-05-18 21:22:43	39.063655000	-106.395538000	9296.6		\
W	2022-05-18 21:22:43	39.063647000	-106.395705000	9297.2		\
W	2022-05-18 21:22:43	39.063647000	-106.395979000	9299.2		\
W	2022-05-18 21:22:43	39.063628000	-106.396194000	9305.8		\
W	2022-05-18 21:22:43	39.063670000	-106.396351000	9313.0		\
W	2022-05-18 21:22:43	39.063788000	-106.396547000	9316.6		\
W	2022-05-18 21:22:43	39.063837000	-106.396664000	9319.9		\
W	2022-05-18 21:22:43	39.063845000	-106.396806000	9331.0		\
W	2022-05-18 21:22:43	39.063944000	-106.396860000	9329.1		\
W	2022-05-18 21:22:43	39.064012000	-106.396934000	9329.7		\
W	2022-05-18 21:22:43	39.064092000	-106.397090000	9332.0		\
W	2022-05-18 21:22:43	39.064085000	-106.397167000	9336.6		\
W	2022-05-18 21:22:43	39.064085000	-106.397264000	9339.9		\
W	2022-05-18 21:22:43	39.064096000	-106.397385000	9338.9		\
W	2022-05-18 21:22:43	39.064139000	-106.397538000	9335.6		\
W	2022-05-18 21:22:43	39.064155000	-106.397718000	9332.3		\
W	2022-05-18 21:22:43	39.064184000	-106.397794000	9327.8		\
W	2022-05-18 21:22:43	39.064211000	-106.397950000	9317.9		\
W	2022-05-18 21:22:43	39.064190000	-106.398105000	9315.0		\
W	2022-05-18 21:22:43	39.064184000	-106.398240000	9314.0		\
W	2022-05-18 21:22:43	39.064098000	-106.398351000	9322.2		\
W	2022-05-18 21:22:43	39.064061000	-106.398427000	9328.1		\
W	2022-05-18 21:22:43	39.064036000	-106.398562000	9333.7		\
W	2022-05-18 21:22:43	39.063916000	-106.398680000	9347.8		\
W	2022-05-18 21:22:43	39.063835000	-106.398746000	9360.9		\
W	2022-05-18 21:22:43	39.063778000	-106.398846000	9372.0		\
W	2022-05-18 21:22:43	39.063754000	-106.398929000	9376.3		\
W	2022-05-18 21:22:43	39.063776000	-106.399088000	9373.7		\
W	2022-05-18 21:22:43	39.063789000	-106.399216000	9371.4		\
W	2022-05-18 21:22:43	39.063752000	-106.399334000	9373.4		\
W	2022-05-18 21:22:43	39.063709000	-106.399476000	9375.0		\
W	2022-05-18 21:22:43	39.063639000	-106.399649000	9376.3		\
W	2022-05-18 21:22:43	39.063488000	-106.399815000	9384.8		\
W	2022-05-18 21:22:43	39.063426000	-106.399902000	9387.1		\
W	2022-05-18 21:22:43	39.063292000	-106.399933000	9400.6		\
W	2022-05-18 21:22:43	39.063144000	-106.399981000	9414.0		\
W	2022-05-18 21:22:43	39.063077000	-106.400006000	9420.3		\
W	2022-05-18 21:22:43	39.063008000	-106.399980000	9429.8		\
W	2022-05-18 21:22:43	39.062955000	-106.399982000	9436.7		\
W	2022-05-18 21:22:43	39.063037000	-106.399750000	9437.0		\
W	2022-05-18 21:22:43	39.063150000	-106.399617000	9431.1		\
W	2022-05-18 21:22:43	39.063166000	-106.399347000	9439.3		\
W	2022-05-18 21:22:43	39.063021000	-106.399098000	9458.3		\
W	2022-05-18 21:22:43	39.062994000	-106.398987000	9459.0		\
W	2022-05-18 21:22:43	39.062957000	-106.398786000	9460.0		\
W	2022-05-18 21:22:43	39.062957000	-106.398634000	9457.7		\
W	2022-05-18 21:22:43	39.062951000	-106.398433000	9449.8		\
W	2022-05-18 21:22:43	39.062499000	-106.397905000	9481.0		\
W	2022-05-18 21:22:43	39.062251000	-106.397693000	9489.2		\
W	2022-05-18 21:22:43	39.062174000	-106.397677000	9495.7		\
W	2022-05-18 21:22:43	39.062068000	-106.397870000	9518.0		\
W	2022-05-18 21:22:43	39.061966000	-106.397945000	9532.2		\
